"DateTime","Average USD","Average USD"
"2017-11-23 00:00:00",66.01,66.01
"2017-11-24 00:00:00",42.75,42.75
"2017-11-25 00:00:00",140.23,140.23
"2017-11-26 00:00:00",67.28,67.28
"2017-11-27 00:00:00",80.73,80.73
"2017-11-28 00:00:00",81.8,81.8
"2017-11-29 00:00:00",54.26,54.26
"2017-11-30 00:00:00",45.42,45.42
"2017-12-01 00:00:00",42.29,42.29
"2017-12-02 00:00:00",56.38,56.38
"2017-12-03 00:00:00",54.9,54.9
"2017-12-04 00:00:00",51.39,51.39
"2017-12-05 00:00:00",58.38,58.38
"2017-12-06 00:00:00",57.64,57.64
"2017-12-07 00:00:00",67.77,67.77
"2017-12-08 00:00:00",149.72,149.72
"2017-12-09 00:00:00",,
"2017-12-10 00:00:00",67.01,67.01
"2017-12-11 00:00:00",68.21,68.21
"2017-12-12 00:00:00",83.47,83.47
"2017-12-13 00:00:00",213.93,213.93
"2017-12-14 00:00:00",215.85,215.85
"2017-12-15 00:00:00",102.92,102.92
"2017-12-16 00:00:00",100.07,100.07
"2017-12-17 00:00:00",106.27,106.27
"2017-12-18 00:00:00",150.44,150.44
"2017-12-19 00:00:00",110.39,110.39
"2017-12-20 00:00:00",81.34,81.34
"2017-12-21 00:00:00",98.9,98.9
"2017-12-22 00:00:00",103.74,103.74
"2017-12-23 00:00:00",71.57,71.57
"2017-12-24 00:00:00",102.93,102.93
"2017-12-25 00:00:00",,
"2017-12-26 00:00:00",1257.93,1257.93
"2017-12-27 00:00:00",71.4,71.4
"2017-12-28 00:00:00",106.84,106.84
"2017-12-29 00:00:00",84.98,84.98
"2017-12-30 00:00:00",88.43,88.43
"2017-12-31 00:00:00",,
"2018-01-01 00:00:00",716.32,716.32
"2018-01-02 00:00:00",119.84,119.84
"2018-01-03 00:00:00",95.82,95.82
"2018-01-04 00:00:00",112.52,112.52
"2018-01-05 00:00:00",,
"2018-01-06 00:00:00",,
"2018-01-07 00:00:00",147.9,147.9
"2018-01-08 00:00:00",165.89,165.89
"2018-01-09 00:00:00",309.73,309.73
"2018-01-10 00:00:00",3396.26,3396.26
"2018-01-11 00:00:00",333.9,333.9
"2018-01-12 00:00:00",134.85,134.85
"2018-01-13 00:00:00",195.87,195.87
"2018-01-14 00:00:00",469.12,469.12
"2018-01-15 00:00:00",582.66,582.66
"2018-01-16 00:00:00",115.41,115.41
"2018-01-17 00:00:00",586.16,586.16
"2018-01-18 00:00:00",150.23,150.23
"2018-01-19 00:00:00",155.54,155.54
"2018-01-20 00:00:00",180.63,180.63
"2018-01-21 00:00:00",,
"2018-01-22 00:00:00",425.16,425.16
"2018-01-23 00:00:00",277.67,277.67
"2018-01-24 00:00:00",105.69,105.69
"2018-01-25 00:00:00",529.66,529.66
"2018-01-26 00:00:00",197.22,197.22
"2018-01-27 00:00:00",,
"2018-01-28 00:00:00",179.41,179.41
"2018-01-29 00:00:00",252.31,252.31
"2018-01-30 00:00:00",,
"2018-01-31 00:00:00",,
"2018-02-01 00:00:00",88.49,88.49
"2018-02-02 00:00:00",102.13,102.13
"2018-02-03 00:00:00",82.32,82.32
"2018-02-04 00:00:00",141.27,141.27
"2018-02-05 00:00:00",125.23,125.23
"2018-02-06 00:00:00",,
"2018-02-07 00:00:00",235.72,235.72
"2018-02-08 00:00:00",263.16,263.16
"2018-02-09 00:00:00",72.7,72.7
"2018-02-10 00:00:00",,
"2018-02-11 00:00:00",145.24,145.24
"2018-02-12 00:00:00",,
"2018-02-13 00:00:00",,
"2018-02-14 00:00:00",,
"2018-02-15 00:00:00",,
"2018-02-16 00:00:00",92.86,92.86
"2018-02-17 00:00:00",1383.32,1383.32
"2018-02-18 00:00:00",86.78,86.78
"2018-02-19 00:00:00",,
"2018-02-20 00:00:00",83.55,83.55
"2018-02-21 00:00:00",90.3,90.3
"2018-02-22 00:00:00",72.82,72.82
"2018-02-23 00:00:00",119.84,119.84
"2018-02-24 00:00:00",127.54,127.54
"2018-02-25 00:00:00",,
"2018-02-26 00:00:00",126.39,126.39
"2018-02-27 00:00:00",,
"2018-02-28 00:00:00",97.36,97.36
"2018-03-01 00:00:00",140.78,140.78
"2018-03-02 00:00:00",129.21,129.21
"2018-03-03 00:00:00",2967.83,2967.83
"2018-03-04 00:00:00",156.19,156.19
"2018-03-05 00:00:00",,
"2018-03-06 00:00:00",,
"2018-03-07 00:00:00",,
"2018-03-08 00:00:00",413.93,413.93
"2018-03-09 00:00:00",69.92,69.92
"2018-03-10 00:00:00",,
"2018-03-11 00:00:00",,
"2018-03-12 00:00:00",142.64,142.64
"2018-03-13 00:00:00",62.58,62.58
"2018-03-14 00:00:00",75.31,75.31
"2018-03-15 00:00:00",,
"2018-03-16 00:00:00",159.24,159.24
"2018-03-17 00:00:00",54.71,54.71
"2018-03-18 00:00:00",56.01,56.01
"2018-03-19 00:00:00",134.67,134.67
"2018-03-20 00:00:00",75.68,75.68
"2018-03-21 00:00:00",124.7,124.7
"2018-03-22 00:00:00",64.53,64.53
"2018-03-23 00:00:00",145.18,145.18
"2018-03-24 00:00:00",59.19,59.19
"2018-03-25 00:00:00",119.48,119.48
"2018-03-26 00:00:00",,
"2018-03-27 00:00:00",48.75,48.75
"2018-03-28 00:00:00",134.72,134.72
"2018-03-29 00:00:00",,
"2018-03-30 00:00:00",,
"2018-03-31 00:00:00",49.42,49.42
"2018-04-01 00:00:00",69.26,69.26
"2018-04-02 00:00:00",43.6,43.6
"2018-04-03 00:00:00",49.26,49.26
"2018-04-04 00:00:00",62.36,62.36
"2018-04-05 00:00:00",38.03,38.03
"2018-04-06 00:00:00",46.14,46.14
"2018-04-07 00:00:00",46.24,46.24
"2018-04-08 00:00:00",57.52,57.52
"2018-04-09 00:00:00",35.73,35.73
"2018-04-10 00:00:00",,
"2018-04-11 00:00:00",57.78,57.78
"2018-04-12 00:00:00",,
"2018-04-13 00:00:00",,
"2018-04-14 00:00:00",48.9,48.9
"2018-04-15 00:00:00",,
"2018-04-16 00:00:00",78.83,78.83
"2018-04-17 00:00:00",53.25,53.25
"2018-04-18 00:00:00",,
"2018-04-19 00:00:00",,
"2018-04-20 00:00:00",349.28,349.28
"2018-04-21 00:00:00",108.22,108.22
"2018-04-22 00:00:00",,
"2018-04-23 00:00:00",,
"2018-04-24 00:00:00",85.91,85.91
"2018-04-25 00:00:00",63.45,63.45
"2018-04-26 00:00:00",49.1,49.1
"2018-04-27 00:00:00",,
"2018-04-28 00:00:00",115.56,115.56
"2018-04-29 00:00:00",,
"2018-04-30 00:00:00",,
"2018-05-01 00:00:00",62.96,62.96
"2018-05-02 00:00:00",606.02,606.02
"2018-05-03 00:00:00",,
"2018-05-04 00:00:00",,
"2018-05-05 00:00:00",60.29,60.29
"2018-05-06 00:00:00",48.42,48.42
"2018-05-07 00:00:00",,
"2018-05-08 00:00:00",,
"2018-05-09 00:00:00",,
"2018-05-10 00:00:00",,
"2018-05-11 00:00:00",,
"2018-05-12 00:00:00",,
"2018-05-13 00:00:00",,
"2018-05-14 00:00:00",,
"2018-05-15 00:00:00",,
"2018-05-16 00:00:00",,
"2018-05-17 00:00:00",70.25,70.25
"2018-05-18 00:00:00",,
"2018-05-19 00:00:00",51.47,51.47
"2018-05-20 00:00:00",,
"2018-05-21 00:00:00",,
"2018-05-22 00:00:00",,
"2018-05-23 00:00:00",,
"2018-05-24 00:00:00",,
"2018-05-25 00:00:00",59.78,59.78
"2018-05-26 00:00:00",58.23,58.23
"2018-05-27 00:00:00",49.34,49.34
"2018-05-28 00:00:00",38.07,38.07
"2018-05-29 00:00:00",28.42,28.42
"2018-05-30 00:00:00",31.06,31.06
"2018-05-31 00:00:00",36.85,36.85
"2018-06-01 00:00:00",28.7,28.7
"2018-06-02 00:00:00",,
"2018-06-03 00:00:00",58.31,58.31
"2018-06-04 00:00:00",,
"2018-06-05 00:00:00",,
"2018-06-06 00:00:00",51.06,51.06
"2018-06-07 00:00:00",43.87,43.87
"2018-06-08 00:00:00",74.14,74.14
"2018-06-09 00:00:00",,
"2018-06-10 00:00:00",,
"2018-06-11 00:00:00",69.73,69.73
"2018-06-12 00:00:00",37.8,37.8
"2018-06-13 00:00:00",24.75,24.75
"2018-06-14 00:00:00",35.61,35.61
"2018-06-15 00:00:00",25.83,25.83
"2018-06-16 00:00:00",,
"2018-06-17 00:00:00",49.31,49.31
"2018-06-18 00:00:00",,
"2018-06-19 00:00:00",,
"2018-06-20 00:00:00",,
"2018-06-21 00:00:00",,
"2018-06-22 00:00:00",98.93,98.93
"2018-06-23 00:00:00",,
"2018-06-24 00:00:00",,
"2018-06-25 00:00:00",,
"2018-06-26 00:00:00",,
"2018-06-27 00:00:00",,
"2018-06-28 00:00:00",87.58,87.58
"2018-06-29 00:00:00",,
"2018-06-30 00:00:00",,
"2018-07-01 00:00:00",,
"2018-07-02 00:00:00",,
"2018-07-03 00:00:00",,
"2018-07-04 00:00:00",25.28,25.28
"2018-07-05 00:00:00",,
"2018-07-06 00:00:00",,
"2018-07-07 00:00:00",,
"2018-07-08 00:00:00",,
"2018-07-09 00:00:00",,
"2018-07-10 00:00:00",23.49,23.49
"2018-07-11 00:00:00",,
"2018-07-12 00:00:00",,
"2018-07-13 00:00:00",,
"2018-07-14 00:00:00",,
"2018-07-15 00:00:00",,
"2018-07-16 00:00:00",,
"2018-07-17 00:00:00",90.86,90.86
"2018-07-18 00:00:00",49.72,49.72
"2018-07-19 00:00:00",,
"2018-07-20 00:00:00",88.31,88.31
"2018-07-21 00:00:00",,
"2018-07-22 00:00:00",,
