"DateTime","Number of sales","Number of sales"
"2021-09-20 00:00:00",9,9
"2021-09-21 00:00:00",10,10
"2021-09-22 00:00:00",10,10
"2021-09-23 00:00:00",19,19
"2021-09-24 00:00:00",29,29
"2021-09-25 00:00:00",26,26
"2021-09-26 00:00:00",11,11
"2021-09-27 00:00:00",7,7
"2021-09-28 00:00:00",18,18
"2021-09-29 00:00:00",21,21
"2021-09-30 00:00:00",44,44
"2021-10-01 00:00:00",47,47
"2021-10-02 00:00:00",17,17
"2021-10-03 00:00:00",12,12
"2021-10-04 00:00:00",27,27
"2021-10-05 00:00:00",15,15
"2021-10-06 00:00:00",6,6
"2021-10-07 00:00:00",5,5
"2021-10-08 00:00:00",9,9
"2021-10-09 00:00:00",3,3
"2021-10-10 00:00:00",5,5
"2021-10-11 00:00:00",7,7
"2021-10-12 00:00:00",9,9
"2021-10-13 00:00:00",6,6
"2021-10-14 00:00:00",8,8
"2021-10-15 00:00:00",9,9
"2021-10-16 00:00:00",9,9
"2021-10-17 00:00:00",13,13
"2021-10-18 00:00:00",5,5
"2021-10-19 00:00:00",9,9
"2021-10-20 00:00:00",14,14
"2021-10-21 00:00:00",11,11
"2021-10-22 00:00:00",9,9
"2021-10-23 00:00:00",14,14
"2021-10-24 00:00:00",9,9
"2021-10-25 00:00:00",11,11
"2021-10-26 00:00:00",9,9
"2021-10-27 00:00:00",11,11
"2021-10-28 00:00:00",14,14
"2021-10-29 00:00:00",17,17
"2021-10-30 00:00:00",7,7
"2021-10-31 00:00:00",6,6
"2021-11-01 00:00:00",9,9
"2021-11-02 00:00:00",5,5
"2021-11-03 00:00:00",12,12
"2021-11-04 00:00:00",9,9
"2021-11-05 00:00:00",3,3
"2021-11-06 00:00:00",13,13
"2021-11-07 00:00:00",10,10
"2021-11-08 00:00:00",13,13
"2021-11-09 00:00:00",10,10
"2021-11-10 00:00:00",16,16
"2021-11-11 00:00:00",13,13
"2021-11-12 00:00:00",9,9
"2021-11-13 00:00:00",11,11
"2021-11-14 00:00:00",25,25
"2021-11-15 00:00:00",17,17
"2021-11-16 00:00:00",10,10
"2021-11-17 00:00:00",12,12
"2021-11-18 00:00:00",9,9
"2021-11-19 00:00:00",6,6
"2021-11-20 00:00:00",7,7
"2021-11-21 00:00:00",8,8
"2021-11-22 00:00:00",9,9
"2021-11-23 00:00:00",8,8
"2021-11-24 00:00:00",8,8
"2021-11-25 00:00:00",10,10
"2021-11-26 00:00:00",5,5
"2021-11-27 00:00:00",4,4
"2021-11-28 00:00:00",4,4
"2021-11-29 00:00:00",4,4
"2021-11-30 00:00:00",8,8
"2021-12-01 00:00:00",11,11
"2021-12-02 00:00:00",12,12
"2021-12-03 00:00:00",31,31
"2021-12-04 00:00:00",14,14
"2021-12-05 00:00:00",15,15
"2021-12-06 00:00:00",35,35
"2021-12-07 00:00:00",9,9
"2021-12-08 00:00:00",13,13
"2021-12-09 00:00:00",16,16
"2021-12-10 00:00:00",16,16
"2021-12-11 00:00:00",8,8
"2021-12-12 00:00:00",9,9
"2021-12-13 00:00:00",19,19
"2021-12-14 00:00:00",13,13
"2021-12-15 00:00:00",16,16
"2021-12-16 00:00:00",15,15
"2021-12-17 00:00:00",15,15
"2021-12-18 00:00:00",3,3
"2021-12-19 00:00:00",6,6
"2021-12-20 00:00:00",7,7
"2021-12-21 00:00:00",21,21
"2021-12-22 00:00:00",27,27
"2021-12-23 00:00:00",16,16
"2021-12-24 00:00:00",64,64
"2021-12-25 00:00:00",15,15
"2021-12-26 00:00:00",16,16
"2021-12-27 00:00:00",7,7
"2021-12-28 00:00:00",10,10
"2021-12-29 00:00:00",12,12
"2021-12-30 00:00:00",22,22
"2021-12-31 00:00:00",25,25
"2022-01-01 00:00:00",24,24
"2022-01-02 00:00:00",7,7
"2022-01-03 00:00:00",8,8
"2022-01-04 00:00:00",3,3
"2022-01-05 00:00:00",7,7
"2022-01-06 00:00:00",60,60
"2022-01-07 00:00:00",11,11
"2022-01-08 00:00:00",14,14
"2022-01-09 00:00:00",4,4
"2022-01-10 00:00:00",11,11
"2022-01-11 00:00:00",8,8
"2022-01-12 00:00:00",7,7
"2022-01-13 00:00:00",2,2
"2022-01-14 00:00:00",10,10
"2022-01-15 00:00:00",10,10
"2022-01-16 00:00:00",4,4
"2022-01-17 00:00:00",10,10
"2022-01-18 00:00:00",11,11
"2022-01-19 00:00:00",15,15
"2022-01-20 00:00:00",21,21
"2022-01-21 00:00:00",14,14
"2022-01-22 00:00:00",24,24
"2022-01-23 00:00:00",27,27
"2022-01-24 00:00:00",15,15
"2022-01-25 00:00:00",106,106
"2022-01-26 00:00:00",33,33
"2022-01-27 00:00:00",11,11
"2022-01-28 00:00:00",45,45
"2022-01-29 00:00:00",15,15
"2022-01-30 00:00:00",10,10
"2022-01-31 00:00:00",23,23
"2022-02-01 00:00:00",15,15
"2022-02-02 00:00:00",23,23
"2022-02-03 00:00:00",15,15
"2022-02-04 00:00:00",55,55
"2022-02-05 00:00:00",10,10
"2022-02-06 00:00:00",6,6
"2022-02-07 00:00:00",14,14
"2022-02-08 00:00:00",10,10
"2022-02-09 00:00:00",12,12
"2022-02-10 00:00:00",7,7
"2022-02-11 00:00:00",9,9
"2022-02-12 00:00:00",12,12
"2022-02-13 00:00:00",23,23
"2022-02-14 00:00:00",4,4
"2022-02-15 00:00:00",5,5
"2022-02-16 00:00:00",2,2
"2022-02-17 00:00:00",5,5
"2022-02-18 00:00:00",6,6
"2022-02-19 00:00:00",4,4
"2022-02-20 00:00:00",7,7
"2022-02-21 00:00:00",6,6
"2022-02-22 00:00:00",5,5
"2022-02-23 00:00:00",55,55
"2022-02-24 00:00:00",16,16
"2022-02-25 00:00:00",6,6
"2022-02-26 00:00:00",43,43
"2022-02-27 00:00:00",27,27
"2022-02-28 00:00:00",8,8
"2022-03-01 00:00:00",5,5
"2022-03-02 00:00:00",9,9
"2022-03-03 00:00:00",9,9
"2022-03-04 00:00:00",11,11
"2022-03-05 00:00:00",2,2
"2022-03-06 00:00:00",4,4
"2022-03-07 00:00:00",6,6
"2022-03-08 00:00:00",7,7
"2022-03-09 00:00:00",16,16
"2022-03-10 00:00:00",5,5
"2022-03-11 00:00:00",50,50
"2022-03-12 00:00:00",45,45
"2022-03-13 00:00:00",9,9
"2022-03-14 00:00:00",11,11
"2022-03-15 00:00:00",4,4
"2022-03-16 00:00:00",10,10
"2022-03-17 00:00:00",18,18
"2022-03-18 00:00:00",31,31
"2022-03-19 00:00:00",29,29
"2022-03-20 00:00:00",14,14
"2022-03-21 00:00:00",15,15
"2022-03-22 00:00:00",8,8
"2022-03-23 00:00:00",58,58
"2022-03-24 00:00:00",14,14
"2022-03-25 00:00:00",7,7
"2022-03-26 00:00:00",8,8
"2022-03-27 00:00:00",8,8
"2022-03-28 00:00:00",61,61
"2022-03-29 00:00:00",2,2
"2022-03-30 00:00:00",96,96
"2022-03-31 00:00:00",23,23
"2022-04-01 00:00:00",7,7
"2022-04-02 00:00:00",32,32
"2022-04-03 00:00:00",9,9
"2022-04-04 00:00:00",114,114
"2022-04-05 00:00:00",9,9
"2022-04-06 00:00:00",10,10
"2022-04-07 00:00:00",5,5
"2022-04-08 00:00:00",4,4
"2022-04-09 00:00:00",5,5
"2022-04-10 00:00:00",3,3
"2022-04-11 00:00:00",8,8
"2022-04-12 00:00:00",12,12
"2022-04-13 00:00:00",16,16
"2022-04-14 00:00:00",10,10
"2022-04-15 00:00:00",7,7
"2022-04-16 00:00:00",6,6
"2022-04-17 00:00:00",7,7
"2022-04-18 00:00:00",13,13
"2022-04-19 00:00:00",3,3
"2022-04-19 23:59:59",11,11
"2022-04-20 23:59:59",13,13
"2022-04-21 23:59:59",20,20
"2022-04-22 23:59:59",9,9
"2022-04-23 23:59:59",14,14
"2022-04-24 23:59:59",24,24
"2022-04-25 23:59:59",16,16
"2022-04-26 23:59:59",6,6
"2022-04-27 23:59:59",14,14
"2022-04-28 23:59:59",11,11
"2022-04-29 23:59:59",17,17
"2022-04-30 23:59:59",4,4
"2022-05-01 23:59:59",6,6
"2022-05-04 00:00:00",5,5
"2022-05-05 00:00:00",2,2
"2022-05-06 00:00:00",8,8
"2022-05-07 00:00:00",5,5
"2022-05-08 00:00:00",12,12
"2022-05-09 00:00:00",15,15
"2022-05-10 00:00:00",11,11
"2022-05-11 00:00:00",15,15
"2022-05-12 00:00:00",19,19
"2022-05-13 00:00:00",15,15
"2022-05-14 00:00:00",5,5
"2022-05-15 00:00:00",47,47
