DateTime,Number of sales,Average USD,Sales USD,Active market wallets,Unique buyers
2020-03-27,7.0,57.22,400.57,7.0,3.0
2020-03-28,14.0,57.83,809.68,7.0,3.0
2020-03-29,0.0,0.0,0.0,0.0,0.0
2020-03-30,1.0,60.14,60.14,2.0,1.0
2020-03-31,12171.0,36.28,441624.68,647.0,638.0
2020-04-01,405.0,37.53,15199.58,108.0,102.0
2020-04-02,51.0,46.63,2378.17,13.0,7.0
2020-04-03,16.0,51.69,826.97,10.0,7.0
2020-04-04,5.0,52.02,260.1,7.0,5.0
2020-04-05,50.0,54.32,2716.11,10.0,6.0
2020-04-06,4.0,57.22,228.87,7.0,4.0
2020-04-07,11.0,46.77,514.44,4.0,2.0
2020-04-08,13.0,63.75,828.69,10.0,5.0
2020-04-09,2.0,53.44,106.88,4.0,2.0
2020-04-10,14.0,45.53,637.45,10.0,5.0
2020-04-11,29.0,59.9,1737.07,7.0,4.0
2020-04-12,18.0,58.22,1047.89,4.0,2.0
2020-04-13,1.0,46.15,46.15,2.0,1.0
2020-04-14,0.0,0.0,0.0,0.0,0.0
2020-04-15,1.0,48.91,48.91,2.0,1.0
2020-04-16,9.0,65.62,590.56,2.0,1.0
2020-04-17,45.0,58.11,2614.83,9.0,4.0
2020-04-18,9.0,61.06,549.52,7.0,3.0
2020-04-19,8.0,108.93,871.42,8.0,4.0
2020-04-20,22.0,53.64,1180.16,9.0,5.0
2020-04-21,21.0,60.92,1279.33,13.0,6.0
2020-04-22,1.0,58.02,58.02,2.0,1.0
2020-04-23,16.0,95.51,1528.17,6.0,3.0
2020-04-24,21.0,81.4,1709.49,9.0,4.0
2020-04-25,5.0,57.0,285.01,7.0,4.0
2020-04-26,36.0,61.77,2223.76,2.0,1.0
2020-04-27,0.0,0.0,0.0,0.0,0.0
2020-04-28,45.0,60.47,2721.23,7.0,3.0
2020-04-29,2.0,60.85,121.7,4.0,2.0
2020-04-30,0.0,0.0,0.0,0.0,0.0
2020-05-01,22.0,63.05,1387.07,10.0,5.0
2020-05-02,3.0,44.05,132.14,4.0,2.0
2020-05-03,123.0,44.31,5450.33,16.0,10.0
2020-05-04,18.0,48.27,868.91,6.0,3.0
2020-05-05,22.0,52.95,1164.82,9.0,4.0
2020-05-06,38.0,49.11,1866.29,4.0,2.0
2020-05-07,3.0,62.77,188.31,4.0,2.0
2020-05-08,3.0,57.15,171.44,2.0,1.0
2020-05-09,2.0,51.65,103.31,4.0,2.0
