"DateTime","Active market wallets","Active market wallets"
"2022-04-09 00:00:00",16832,16832
"2022-04-10 00:00:00",14710,14710
"2022-04-11 00:00:00",14199,14199
"2022-04-12 00:00:00",12774,12774
"2022-04-13 00:00:00",12856,12856
"2022-04-14 00:00:00",12218,12218
"2022-04-15 00:00:00",13458,13458
"2022-04-16 00:00:00",12712,12712
"2022-04-17 00:00:00",12386,12386
"2022-04-18 00:00:00",15405,15405
"2022-04-19 00:00:00",13438,13438
"2022-04-19 23:59:59",12880,12880
"2022-04-20 23:59:59",13739,13739
"2022-04-21 23:59:59",14012,14012
"2022-04-22 23:59:59",12427,12427
"2022-04-23 23:59:59",12426,12426
"2022-04-24 23:59:59",14863,14863
"2022-04-25 23:59:59",14189,14189
"2022-04-26 23:59:59",12903,12903
"2022-04-27 23:59:59",3436,3436
"2022-04-28 23:59:59",8203,8203
"2022-04-29 23:59:59",11183,11183
"2022-05-01 00:00:00",11187,11187
"2022-05-02 00:00:00",11303,11303
"2022-05-03 00:00:00",11798,11798
"2022-05-04 00:00:00",10050,10050
"2022-05-05 00:00:00",10638,10638
"2022-05-06 00:00:00",9185,9185
"2022-05-07 00:00:00",9159,9159
"2022-05-08 00:00:00",8732,8732
"2022-05-09 00:00:00",9119,9119
"2022-05-10 00:00:00",8114,8114
"2022-05-11 00:00:00",9349,9349
"2022-05-12 00:00:00",8753,8753
"2022-05-13 00:00:00",8565,8565
"2022-05-14 00:00:00",4835,4835
"2022-05-15 00:00:00",7810,7810
